Ticker,ATR,ATRP,ROC_1,ROC_3,ROC_5,ROC_10,ROC_21,RollingStalePct,RollMedDollarVol,RollingSameVolCount,Calculated_Cutoff,Passed_Vol_Check,Passed_Final
KWEB,0.65408176,0.02226282,0.03051561,0.04110560,0.07658483,0.02298050,-0.01591023,0.00000000,467956358.53839999,0.00000000,63997373.56077001,True,True
IYR,1.47867461,0.01614279,-0.00106437,0.02624093,0.04883271,0.01701169,-0.02767938,0.00000000,467538444.49979997,0.00000000,63997373.56077001,True,True
LMT,8.06686378,0.01693723,0.00710693,0.01209551,0.04757967,0.01673423,-0.00270535,0.00000000,467070373.84099996,0.00000000,63997373.56077001,True,True
MCHP,1.87946104,0.03344451,0.03167936,0.01916405,0.05037251,0.01916405,-0.01878741,0.00000000,462820721.11230004,0.00000000,63997373.56077001,True,True
IEMG,0.54434599,0.01070216,0.00769493,0.01946400,0.02324795,0.00479649,-0.02470677,0.00000000,448976500.09780002,0.00000000,63997373.56077001,True,True
MDLZ,1.13763745,0.02009800,-0.00241270,0.01330982,0.02862288,-0.02756280,-0.05154907,0.00000000,448781023.37855005,0.00000000,63997373.56077001,True,True
WDAY,6.92235923,0.02772937,-0.00422816,0.01467301,-0.00028033,-0.00873571,-0.10314352,0.00000000,448528287.00000000,1.00000000,63997373.56077001,True,True
SLB,1.12623456,0.02666111,0.06059640,0.09305112,0.12843130,0.13489479,0.09277684,0.00000000,448088647.13940001,0.00000000,63997373.56077001,True,True
VEA,0.47341201,0.01008502,0.00496465,0.02080665,0.02187997,0.01781200,-0.00948898,0.00000000,445858727.74584997,0.00000000,63997373.56077001,True,True
CCL,0.84838720,0.03281962,0.03193613,0.05467156,0.06510095,0.03358657,-0.00231571,0.00000000,445656426.00000000,0.00000000,63997373.56077001,True,True
IWF,6.84606709,0.01688873,0.01226111,0.02954563,0.02217779,0.01574880,-0.02755901,0.00000000,440406536.93999994,0.00000000,63997373.56077001,True,True
CVNA,12.84875349,0.05574538,-0.00616592,0.18084943,0.19387755,0.15499098,-0.09880357,0.00000000,437779999.50000000,0.00000000,63997373.56077001,True,True
CDNS,7.84675393,0.02567655,0.02241552,0.03878446,0.02207358,0.02667473,-0.02516827,0.00000000,437612997.00000000,0.00000000,63997373.56077001,True,True
ARKK,2.10306103,0.03528034,0.01481103,0.05672753,0.03723682,0.04781157,-0.05290753,0.00000000,437155193.50000000,0.00000000,63997373.56077001,True,True
AMT,4.50670487,0.02426547,0.00168813,0.06482092,0.09760710,0.05170617,-0.00850955,0.00000000,436591520.87650001,0.00000000,63997373.56077001,True,True
ON,2.57230351,0.04708591,0.02093067,-0.00996738,0.01279199,-0.11473019,-0.17775436,0.00000000,435603730.50000000,0.00000000,63997373.56077001,True,True
BX,4.76415222,0.02729250,0.01827611,0.06278349,0.09160095,0.03568187,-0.04515519,0.00000000,431351621.55650002,0.00000000,63997373.56077001,True,True
DDOG,4.49099036,0.03244935,0.01176987,-0.00546134,-0.01438542,-0.03641301,-0.11179566,0.00000000,427381148.50000000,0.00000000,63997373.56077001,True,True
MDY,8.26334553,0.01414743,0.00426404,0.02500351,0.04508393,0.04017239,-0.00999181,0.00000000,425804132.75999999,0.00000000,63997373.56077001,True,True
BSX,1.74850853,0.01772257,0.00499134,0.03146890,0.03983980,0.10382636,0.09064780,0.00000000,423789708.00000000,0.00000000,63997373.56077001,True,True
BND,0.29992443,0.00433357,0.00027750,0.01025000,0.00996547,0.00013873,-0.00778467,0.00000000,421751788.98199999,0.00000000,63997373.56077001,True,True
PLD,2.53858936,0.02401375,-0.01307019,0.01257651,0.05685465,0.05006258,0.00560285,0.00000000,414808708.93099999,0.00000000,63997373.56077001,True,True
MPWR,24.64897779,0.03964656,0.04887229,0.06096489,0.05850645,0.05317918,-0.00238765,0.00000000,405899362.34549999,0.00000000,63997373.56077001,True,True
DASH,4.38213980,0.02511543,0.02124671,0.03041398,0.02562897,0.02244360,-0.02796657,0.00000000,405707802.50000000,0.00000000,63997373.56077001,True,True
MPC,3.81102890,0.02551180,0.00659007,0.02195329,0.07330795,0.07923217,0.10500192,0.00000000,404400774.50550002,0.00000000,63997373.56077001,True,True
SYK,7.06203523,0.01854268,0.00426913,0.05683587,0.04856943,0.06885703,0.03115507,0.00000000,402791860.18599999,0.00000000,63997373.56077001,True,True
RIVN,1.04185506,0.07331844,-0.01592798,0.06521739,0.02599278,0.07245283,-0.07366362,0.00000000,400173371.00000000,0.00000000,63997373.56077001,True,True
MMM,2.60959806,0.01885316,0.01329419,0.02784647,0.07484139,0.08735477,0.08928867,0.00000000,399262022.00199997,0.00000000,63997373.56077001,True,True
SGOV,0.02538491,0.00026304,0.00049762,0.00059720,0.00089607,0.00199346,0.00401473,0.00000000,398766321.30954999,0.00000000,63997373.56077001,True,True
TSLL,3.13649062,0.11002875,0.06101583,0.14597848,0.15393428,0.23646040,-0.19614628,0.00000000,398339386.36494505,0.00000000,63997373.56077001,True,True
FSLR,7.52277790,0.03900237,0.01042485,0.04062584,0.01923483,0.03437550,0.01233402,0.00000000,397689590.00000000,0.00000000,63997373.56077001,True,True
ADP,4.42387762,0.01526749,-0.00016908,0.01539432,0.03252681,0.02254657,-0.00212140,0.00000000,396827589.73000002,0.00000000,63997373.56077001,True,True
EWJ,0.72128589,0.01139818,0.00501070,0.01363131,0.01440800,-0.01238714,-0.02842228,0.00000000,396622211.06494999,0.00000000,63997373.56077001,True,True
SPYM,0.86294027,0.01239141,0.00991348,0.02643006,0.02913611,0.02210194,-0.01194347,0.00000000,396517690.35885000,0.00000000,63997373.56077001,True,True
DAL,2.14362176,0.03295902,-0.00543928,-0.00708971,-0.01687839,0.11427108,0.07813267,0.00000000,396206878.74970007,0.00000000,63997373.56077001,True,True
ZTS,3.71243825,0.02267636,-0.02055053,0.00899824,0.01573416,0.02017111,-0.05642521,0.00000000,394505039.41499996,0.00000000,63997373.56077001,True,True
IJH,0.90825452,0.01423677,0.00450162,0.02535568,0.04540218,0.04102829,-0.00999219,0.00000000,393675505.92359996,0.00000000,63997373.56077001,True,True
EQIX,20.10952107,0.02246716,-0.00467381,0.01948619,0.01751480,-0.03033169,-0.04424972,0.00000000,393443380.69299996,0.00000000,63997373.56077001,True,True
IJR,1.97922537,0.01702955,0.00528492,0.02520156,0.04342557,0.02626978,-0.03391437,0.00000000,392906971.65999997,0.00000000,63997373.56077001,True,True
CL,1.30049231,0.01501789,0.00146873,0.01163549,0.02698017,-0.02054015,-0.04552263,0.00000000,392074760.18040001,0.00000000,63997373.56077001,True,True
MO,0.76168368,0.01545709,0.01368175,0.00973522,0.01946144,-0.01237802,-0.03348279,0.00000000,388596649.75515002,0.00000000,63997373.56077001,True,True
VLO,3.76722879,0.02754970,0.01204900,0.05213631,0.10931466,0.14534718,0.12776802,0.00000000,388486463.28799999,0.00000000,63997373.56077001,True,True
FDX,5.52735914,0.02056761,-0.00818574,-0.00907807,0.01614160,0.00298948,-0.02942695,0.00000000,385657548.90349996,0.00000000,63997373.56077001,True,True
NEM,0.96191131,0.02347539,0.00048101,0.03759892,0.06573017,0.08600515,0.03967086,0.00000000,385654886.53904998,0.00000000,63997373.56077001,True,True
APH,1.72197431,0.02499607,-0.00629775,-0.01209609,-0.01111051,0.00594163,-0.07667791,0.00000000,383484714.60944998,0.00000000,63997373.56077001,True,True
CME,3.66353670,0.01604288,0.00171955,0.00422607,0.01531245,-0.00004379,0.01090325,0.00000000,382145923.67250001,0.00000000,63997373.56077001,True,True
MCK,11.85396925,0.02008899,-0.00440202,-0.00195356,0.01861592,0.04655531,0.03946849,0.00000000,381998769.90750003,0.00000000,63997373.56077001,True,True
MDB,11.30968141,0.04468287,0.02076948,0.04414009,0.03217519,0.03470689,-0.04713323,0.00000000,381995238.00000000,0.00000000,63997373.56077001,True,True
CSX,0.57078475,0.01771859,-0.00727887,0.01835730,0.02989236,0.01772349,-0.00637558,0.00000000,379427125.56930000,0.00000000,63997373.56077001,True,True
FISV,3.56776900,0.01710504,0.01124794,0.02010075,0.04024737,0.01262258,0.02556790,0.00000000,379179441.00000000,0.00000000,63997373.56077001,True,True
AZO,56.14755437,0.01739176,0.01078285,0.00018589,-0.00704944,-0.00664615,-0.03633590,0.00000000,379139340.00000000,1.00000000,63997373.56077001,True,True
APD,6.13585469,0.01967844,0.01839144,0.03195081,0.08434271,0.12181819,0.04248426,0.00000000,379022054.89899999,0.00000000,63997373.56077001,True,True
UAL,3.77435369,0.03514950,0.01196871,-0.00269342,0.00252077,0.12522268,0.12463343,0.00000000,377705623.50000000,0.00000000,63997373.56077001,True,True
KKR,4.46090868,0.02847146,0.02825941,0.09690699,0.11807270,0.05617235,0.00928896,0.00000000,376465527.75100005,0.00000000,63997373.56077001,True,True
XLB,0.58797336,0.01357825,0.00649417,0.02447230,0.06038441,0.06153077,0.00396461,0.00000000,373997572.28340000,0.00000000,63997373.56077001,True,True
CB,5.12920970,0.01915821,-0.01480756,0.01495157,0.04566936,-0.01115789,-0.02263360,0.00000000,373280062.01100004,0.00000000,63997373.56077001,True,True
AAL,0.62533579,0.03422747,-0.00109349,0.00329489,-0.00598477,0.07470588,0.10593220,0.00000000,371332097.50000000,0.00000000,63997373.56077001,True,True
TMF,1.26253812,0.03292516,0.00228971,0.06489802,0.05576205,-0.02185824,-0.10729285,0.00000000,369852612.94239998,0.00000000,63997373.56077001,True,True
EOG,2.51595903,0.01892353,-0.00361222,0.01312180,0.04674177,0.10297741,0.10377405,0.00000000,369801158.34500003,0.00000000,63997373.56077001,True,True
ORLY,1.29538102,0.01596884,0.01001809,0.01034517,0.01602330,0.02448324,-0.04103761,0.00000000,368964569.54999995,0.00000000,63997373.56077001,True,True
HCA,7.27265167,0.02360185,0.00326565,0.01523818,0.02519580,0.04265513,0.00274655,0.00000000,368563076.23199999,0.00000000,63997373.56077001,True,True
DHI,3.76904330,0.02583040,0.00715775,0.03136177,0.08152480,0.07272300,0.00026735,0.00000000,365195829.30599999,0.00000000,63997373.56077001,True,True
NOC,8.51369587,0.01795582,0.00247369,0.01446990,0.05164785,0.03070505,-0.00045535,0.00000000,362465123.05599999,0.00000000,63997373.56077001,True,True
SOFI,0.79593379,0.04823841,0.01226994,0.13793103,0.16607774,0.16772824,-0.02251185,0.00000000,361873464.50000000,0.00000000,63997373.56077001,True,True
CHTR,9.21624227,0.02622945,0.01352833,0.01466979,0.04921019,0.00578217,-0.07285345,0.00000000,361828972.00000000,0.00000000,63997373.56077001,True,True
VWO,0.45552218,0.01070125,0.00828568,0.01836625,0.02312457,-0.00273405,-0.02926977,0.00000000,359472705.71399999,0.00000000,63997373.56077001,True,True
XLC,1.34542451,0.01398288,0.00870012,0.01947094,0.01649195,0.00113099,-0.03638370,0.00000000,357864264.48449999,0.00000000,63997373.56077001,True,True
URI,21.41864285,0.02802904,0.01792860,0.05636702,0.14913374,0.11766702,0.00797506,0.00000000,353171059.59000003,0.00000000,63997373.56077001,True,True
APP,20.13032800,0.05880215,0.03111352,0.06618082,0.07491836,0.00163848,-0.00470985,0.00000000,351294207.50000000,0.00000000,63997373.56077001,True,True
ICE,2.33611034,0.01584448,-0.00745219,0.02657652,0.04418524,-0.00153724,-0.03538787,0.00000000,351140248.82650000,0.00000000,63997373.56077001,True,True
FBTC,3.76695533,0.04109705,0.04503477,0.08846930,0.10847745,0.07733898,-0.00865239,0.00000000,350161772.00000000,0.00000000,63997373.56077001,True,True
VUG,7.09330350,0.01713263,0.01318040,0.02991565,0.02106634,0.01530724,-0.02725188,0.00000000,350008226.34000003,0.00000000,63997373.56077001,True,True
JNK,0.34789709,0.00385266,0.00083014,0.01121853,0.01164222,0.00730993,0.00402162,0.00000000,349639495.58300000,0.00000000,63997373.56077001,True,True
B,0.42138037,0.02662532,0.01587393,0.02695495,0.01780776,0.00187381,-0.02140671,0.00000000,344023958.33759999,0.00000000,63997373.56077001,True,True
TT,7.73674517,0.02002310,0.00084701,0.01693082,0.03200519,0.04105865,-0.02304396,0.00000000,342688884.83550000,0.00000000,63997373.56077001,True,True
MMC,3.27586213,0.01546349,-0.00489929,0.00871847,0.02926815,0.01840724,0.00990141,0.00000000,340940252.31599998,0.00000000,63997373.56077001,True,True
RCL,6.40516846,0.02673767,0.03656331,0.05258163,0.06547468,0.05584302,-0.00258975,0.00000000,339798131.31750000,0.00000000,63997373.56077001,True,True
MUB,0.37951863,0.00368823,0.00225971,0.00834901,0.00548178,-0.00421925,-0.00911918,0.00000000,339280260.54049999,0.00000000,63997373.56077001,True,True
WDC,1.62318026,0.03314432,0.01229477,0.03665860,0.03533926,0.05123620,-0.00398219,0.00000000,338131454.31064999,0.00000000,63997373.56077001,True,True
DKNG,1.56409970,0.03980910,-0.00982863,-0.01775000,-0.00506457,0.08266740,0.00127421,0.00000000,336724614.00000000,0.00000000,63997373.56077001,True,True
NU,0.42350225,0.03673046,0.02216312,0.05682860,0.05296804,0.08466604,-0.01788756,0.00000000,336395360.00000000,0.00000000,63997373.56077001,True,True
UPRO,3.38558883,0.03661739,0.02816090,0.07804466,0.08634759,0.05915729,-0.05342996,0.00000000,336344718.75410002,0.00000000,63997373.56077001,True,True
VNQ,1.39184748,0.01613611,-0.00066964,0.02586038,0.04792503,0.01540350,-0.03210687,0.00000000,332746871.50559998,0.00000000,63997373.56077001,True,True
ADSK,6.56632688,0.02252986,0.00472284,0.01596542,0.02277513,-0.00637529,-0.04408147,0.00000000,331973173.00000000,0.00000000,63997373.56077001,True,True
MRNA,2.80310253,0.08229896,0.00888626,-0.01160766,-0.19384615,-0.18904762,-0.18594646,0.00000000,331499644.00000000,0.00000000,63997373.56077001,True,True
COF,4.50711753,0.02390220,0.01342527,0.03383335,0.08944841,0.06859912,0.03165572,0.00000000,330950381.95099998,0.00000000,63997373.56077001,True,True
ULTA,13.39906278,0.03308329,-0.02012919,0.00235114,-0.03160940,-0.05627272,-0.04656418,0.00000000,330733789.00000000,0.00000000,63997373.56077001,True,True
PSX,2.58644012,0.02226427,0.00751932,0.02779842,0.05792786,0.05349548,0.03646405,0.00000000,330711928.64649999,0.00000000,63997373.56077001,True,True
JD,1.26234654,0.03332207,0.10107337,0.12262485,0.17824963,0.13935121,0.06238309,0.00000000,329421259.77020001,0.00000000,63997373.56077001,True,True
SO,1.29471482,0.01594804,0.00011950,0.02254727,0.03172705,0.02229876,0.02467035,0.00000000,329417651.43595004,0.00000000,63997373.56077001,True,True
PH,12.89062291,0.01944299,0.01639736,0.03469931,0.06256851,0.06344626,-0.00635159,0.00000000,329326368.05100000,0.00000000,63997373.56077001,True,True
USB,1.24475943,0.02661790,0.00687051,-0.01426828,0.02068478,0.01044716,-0.04855108,0.00000000,326713211.12059999,0.00000000,63997373.56077001,True,True
AZN,1.08300361,0.01660829,-0.00463273,0.01881592,-0.00611948,0.01092806,0.00558551,0.00000000,325833540.33885002,0.00000000,63997373.56077001,True,True
AON,5.85100718,0.01607543,-0.00526920,0.00970669,0.04766675,0.03152340,0.01221706,0.00000000,323238270.82400000,0.00000000,63997373.56077001,True,True
TEAM,8.79147920,0.03483705,-0.00743363,0.02418831,0.04113206,0.04113206,-0.09252400,0.00000000,320796250.00000000,0.00000000,63997373.56077001,True,True
MAR,4.79983409,0.01748573,0.00427319,0.00271042,0.02371132,0.00994492,-0.04552614,0.00000000,318549765.38749999,0.00000000,63997373.56077001,True,True
ZS,6.45680767,0.03442162,0.00015996,0.01564784,-0.01263291,0.03258835,-0.08233452,0.00000000,318226470.00000000,0.00000000,63997373.56077001,True,True
QQQM,3.60494427,0.01687795,0.01685805,0.03284380,0.02839301,0.02251957,-0.02897319,0.00000000,317781518.98000002,0.00000000,63997373.56077001,True,True
FTNT,2.52693469,0.02681667,0.00191388,0.01881284,-0.00348985,-0.00548813,-0.04003667,0.00000000,316620751.50000000,0.00000000,63997373.56077001,True,True
EL,2.55802839,0.03343365,-0.00269041,0.05401310,0.06004129,0.05244725,-0.02149096,0.00000000,315514335.82950002,0.00000000,63997373.56077001,True,True
WM,2.81966115,0.01351675,0.00331866,0.02191229,0.02151696,0.05569866,0.00033088,0.00000000,313244869.05050004,0.00000000,63997373.56077001,True,True
DVN,0.99502189,0.02694995,-0.01223170,0.02071221,0.05446076,0.13622963,0.16446837,0.00000000,310303704.16129994,0.00000000,63997373.56077001,True,True
TTD,3.97042731,0.03191149,0.02962595,0.06560466,0.04730640,0.05682494,-0.06204297,0.00000000,309595635.00000000,0.00000000,63997373.56077001,True,True
TFC,1.06598819,0.02347671,0.05936041,0.08517457,0.11383891,0.09970065,0.05210938,0.00000000,309133752.78600001,0.00000000,63997373.56077001,True,True
LEN,3.83790092,0.02848819,0.00604137,0.04704429,0.09246089,0.05335627,-0.06832689,0.00000000,308997286.73350000,0.00000000,63997373.56077001,True,True
HLT,4.17695730,0.01697612,-0.00015848,0.00669771,0.02459795,0.00608026,-0.02525513,0.00000000,307908878.66500002,0.00000000,63997373.56077001,True,True
SE,3.58694973,0.03116918,0.03090567,0.04201376,0.06270200,0.09735863,0.00410086,0.00000000,307708317.50000000,0.00000000,63997373.56077001,True,True
CRH,1.74708127,0.01801317,0.02259665,0.05459043,0.06504652,0.05436344,-0.00458251,0.00000000,307116348.10434997,0.00000000,63997373.56077001,True,True
BDX,4.61727099,0.01987179,0.00456990,0.00669824,0.01587517,0.04807979,0.04315326,0.00000000,306329618.13050002,0.00000000,63997373.56077001,True,True
HOOD,2.56837503,0.05334112,0.04492188,0.15301724,0.20134731,0.22084178,0.11458333,0.00000000,305866828.00000000,0.00000000,63997373.56077001,True,True
DUK,1.68979846,0.01602525,0.00183368,0.02255625,0.03201370,0.01335819,0.01693509,0.00000000,302751675.67299998,0.00000000,63997373.56077001,True,True
GBTC,3.41057345,0.04106651,0.04386626,0.08604682,0.10615344,0.07563787,-0.01154487,0.00000000,301966869.00000000,0.00000000,63997373.56077001,True,True
KVUE,0.39899520,0.01969355,-0.00424641,0.00332789,0.01199295,-0.00845691,-0.04395138,0.00000000,301067735.01885003,0.00000000,63997373.56077001,True,True
VTV,1.81385284,0.01060993,0.00564121,0.02415442,0.04143619,0.03324106,0.00722909,0.00000000,298920229.59099996,0.00000000,63997373.56077001,True,True
MNST,1.06944166,0.02163986,-0.00463243,-0.01357285,-0.00643345,-0.05524756,-0.05416268,0.00000000,298832251.00000000,0.00000000,63997373.56077001,True,True
ROST,3.04515677,0.02064331,0.00100431,0.00020341,-0.01707146,-0.02260726,-0.00513910,0.00000000,298718270.15750003,0.00000000,63997373.56077001,True,True
EW,1.71792859,0.02461921,-0.00114515,-0.01773649,-0.04957777,-0.03871057,-0.05587877,0.00000000,298593375.00000000,0.00000000,63997373.56077001,True,True
DG,2.37222829,0.03527508,-0.01184039,-0.01354933,-0.04091924,-0.08797431,-0.08361211,0.00000000,298344183.19950002,0.00000000,63997373.56077001,True,True
HSY,4.39656898,0.02970334,-0.00746999,-0.01571363,-0.03369305,-0.09432115,-0.14214510,0.00000000,298121940.34899998,0.00000000,63997373.56077001,True,True
IGV,2.05299009,0.02046441,0.00976346,0.02987373,0.03199259,0.00410369,-0.06164063,0.00000000,296759723.50000000,0.00000000,63997373.56077001,True,True
VALE,0.19559420,0.02350818,0.01938486,0.03712337,0.05176494,0.00675667,-0.01758260,0.00000000,295224081.86108506,0.00000000,63997373.56077001,True,True
APO,4.77248371,0.02898158,0.00644795,0.04807821,0.07465053,0.00681715,-0.06264302,0.00000000,293720889.32150000,0.00000000,63997373.56077001,True,True
DXCM,3.02559164,0.03585674,-0.00542197,0.06580776,0.08513374,0.07490446,0.10430572,0.00000000,292467644.50000000,0.00000000,63997373.56077001,True,True
JCI,1.63223225,0.02028001,0.00845129,0.01159469,0.03152844,0.02773887,-0.02982671,0.00000000,290987962.93519998,0.00000000,63997373.56077001,True,True
